year,raw_var_name,position,label,value_labels,missing_values
2012,SDOCASK,,"OR22.1. At your last visit to your health care provider, did someone ask you if you smoked, either by questionnaire or in person?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,SAQUITV,,"OR22.2. At your last visit to your health care provider, were you advised to quit smoking?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,SAQUITE,,OR22.3. Has a doctor or other health professional ever advised you to quit smoking?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,SAQUITR,,"OR22.4. At your last visit to your health care provider, were you offered recommendations or assistance on how to quit smoking?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,OPCARTONX,,"OR25.1. The last time you bought cigarettes, did you purchase them by the carton, by the pack, or did you buy loose tobacco to roll your own?",1 - Carton; 2 - Pack; 3 - Loose tobacco; 4 - Other (Specify); 7a - Don't remember; 9a - Refused,
2012,OPCARTONXO,,Enter OR25.1. Other Here:,,
2012,OPWHEREP,,"OR25.4. Do you usually buy cigarettes inside Oregon, outside Oregon, or using the Internet or a mail-order source?",1 - Inside Oregon; 2 - Outside Oregon; 3 - Using the Internet or a mail-order source; 7a - Don't know/Not sure; 9a - Refused,
2012,OPSTORE,,OR25.5. In what type of store do you usually buy cigarettes?,"11 - Convenience stores/gas stations; 12 - Supermarkets; 13 - Liquor or drug stores (pharmacies); 14 - Tobacco discount stores; 15 - Other discount stores, such as Wal-Mart; 16 - Indian reservations; 17 - Military commissaries; 18 - Other type of store (Specify); 77a - (DO NOT READ) Don't know/not sure; 99a - (DO NOT READ) Refused",
2012,OPSTOREO,,Enter OR25.5. Other Here:,,
2012,OPINTMO,,"OR25.6. In the past year, have you bought cigarettes over the Internet, or using a mail-order source?",1 - Yes; 2 - No; 7a - Don't know; 9a - Refused,
2012,opintmo3,,"Includes in a new, recoded variable, a third category for those who bought cigarettes over the Internet or used a mail-order source",.00 - Usually buy by Internet or mail-order source; 1.00 - Yes; 2.00 - No; 9.00a - Missing,
2012,SMOKENUM,,"OR26.1. Earlier you said that you smoke cigarettes every day. On the average, about how many cigarettes a day do you now smoke? INTERVIEWER NOTE: 1 pack = 20 cigarettes INTERVIEWER NOTE: If respondent says a number higher than 75, please verify and record",,
2012,SMOKEDAY,,"OR26.2. Earlier you said that you smoke cigarettes some days, but not every day.  On how many of the past 30 days did you smoke cigarettes? INTERVIEWER NOTE: Answer should be 30 or less. INTERVIEWER NOTE: IF RESPONDENT SAYS '0', PLEASE VERIFY, BUT RECORD A",,
2012,SMKENUMA,,"OR26.3. On the average, when you smoked during the past 30 days, about how many cigarettes did you smoke a day? INTERVIEWER NOTE: 1 pack = 20 cigarettes (DO NOT READ) 77 = Don't know/Not sure (DO NOT READ) 99 = Refused",,
2012,smknuma2,,Recode of smkenuma which asks some-day smokers how many cigarettes per day were smoked during the past 30 days,1 - 1-5 cigarettes; 2 - 6-10 cigarettes; 3 - 11-15 cigarettes; 4 - 16-20 cigarettes; 5 - 21+ cigarettes; 7 - Don't know/Not sure; 9 - Refused,
2012,smknuma3,,Recode of smokenu2 smknuma2 which asks seperately asked every-day and some-day smokers how many cigarettes per day were smoked during the past 30 days,1 - 1-5 cigarettes; 2 - 6-10 cigarettes; 3 - 11-15 cigarettes; 4 - 16-20 cigarettes; 5 - 21+ cigarettes; 7 - Don't know/Not sure; 9 - Refused,
2012,smokenu2,,Recode of smokenum which asks every-day smokers how many cigarettes per average day are smoked,1 - 1-5 cigarettes; 2 - 6-10 cigarettes; 3 - 11-15 cigarettes; 4 - 16-20 cigarettes; 5 - 21+ cigarettes; 7 - Don't know/Not sure; 9 - Refused,
2012,SSTARTS2X,,OR27.1. At what age did you start smoking regularly? (DO NOT READ) 75 = 75 or older (DO NOT READ) 77 = Don't know/Not sure (DO NOT READ) 88 = Never smoked regularly (DO NOT READ) 99 = Refused,,
2012,starts,,Recode of sstarts2x:  At what age did you start smoking?,1 - <13 years of age; 2 - 13-19; 3 - 20-29; 4 - 30-74; 75 - 75+; 88 - Never smoked regularly; 99a - Don't know/Not sure/Refused,
2012,EDUCAX,,"OR29.1. What is the highest grade or year of school you completed? INTERVIEWER PROBE: IF RESPONDENT SAYS '12th GRADE': When you say that you completed the 12th grade, does that mean you received a high school diploma, or GED? (READ ONLY IF NECESSARY)","1 - Never attended school or only attended kindergarten; 2 - Grades 1 through 8 (Elementary); 3 - Grades 9 through 11 (Some high school); 4 - Grade 12 (High school graduate); 5 - College 1 year to 3 years (Some college or technical school); 6 - College 4 years or more (College graduate); 7 - GED (did not graduate high school, instead obtained GED); 9a - (DO NOT READ) Refused",
2012,CHEWPRODUCT,,"OR30.1. Earlier you said that you use chewing tobacco, snuff or snus every day or some days.  Which of these products do you use?",1 - Chewing tobacco; 2 - Snuff; 3 - Snus; 4 - Some combination of these tobacco products; 5 - None of these; 7a - Don't know/Not sure; 8 - Other (Specify); 9a - Refused,
2012,CHEWPRODUCTO,,Enter OR30.1. Other Here:,,
2012,QUANCHEW,,OR30.2. How many containers of smokeless tobacco products do you use per week?,,
2012,CHEW30,,OR30.3. On how many of the past 30 days did you use smokeless tobacco products?,,
2012,SLSTOP,,OR30.4. Are you seriously considering stopping the use of smokeless tobacco within the next 6 months?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,SLSTOP30,,OR30.5. Are you planning to stop within the next 30 days?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,chew30a,,Recode of chew30 which asks if smokeless tobacco products were used in the past 30 days,0 - No days; 1 - 1-14 days; 2 - 15-29 days; 3 - 30+ days; 7a - Don't know/Not sure; 9a - Refused,
2012,CGMONTHA,,OR31.1. Have you smoked a cigar in the last month?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,HOMETYPE,,OR32.2. Earlier you said that you rent your current home. What type of place are you currently renting? Is it...   (READ LIST),"1 - A single family home; 2 - An apartment, condominium, or townhouse in which you share one or more walls with other rental units; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused",
2012,PROPRULE,,OR32.3. Has your landlord or property manager set any rules regarding tobacco smoking on the property where you are a tenant?,1 - Yes; 2 - No; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2012,SHSRENT,,OR32.4. How often have you experienced secondhand smoke drifting into your home or into common spaces from nearby apartments or from outside? (READ LIST),1 - Every day; 2 - A few times a week; 3 - A few times a month; 4 - Rarely; 5 - Never; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2012,LLRULE,,OR32.5. Do you agree or disagree with the following statement? It is okay for landlords to prohibit smoking in their tenants' homes if that is necessary to keep secondhand smoke out of other tenants' homes. Agree or disagree?  Strongly or somewhat? INTERVI,1 - Strongly agree; 2 - Somewhat agree; 3 - (DO NOT READ) Neither agree nor disagree; 4 - Somewhat disagree; 5 - Strongly disagree; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2012,TENPREF1,,"OR32.6. Do you agree or disagree with the following statement? I would be comfortable renting an apartment in a community where adjacent tenants are allowed to smoke. Agree or disagree?  Strongly or somewhat? INTERVIEWER NOTE: WHEN READING, CODES 4 & 5 ARE",1 - Strongly agree; 2 - Somewhat agree; 3 - (DO NOT READ) Neither agree nor disagree; 4 - Somewhat disagree; 5 - Strongly disagree; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2012,TENPREF2,,"OR32.7. Do you agree or disagree with the following statement? Other things being equal, I would choose a 'smoke-free' rental house or apartment over a place that allows smoking. Agree or disagree?  Strongly or somewhat? INTERVIEWER NOTE: WHEN READING, COD",1 - Strongly agree; 2 - Somewhat agree; 3 - (DO NOT READ) Neither agree nor disagree; 4 - Somewhat disagree; 5 - Strongly disagree; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2012,TENPREF3,,"OR32.8. Do you agree or disagree with the following statement? I would be willing to pay a little more rent if it meant I could live in a smoke-free community. Agree or disagree?  Strongly or somewhat? INTERVIEWER NOTE: WHEN READING, CODES 4 & 5 ARE SWITCH",1 - Strongly agree; 2 - Somewhat agree; 3 - (DO NOT READ) Neither agree nor disagree; 4 - Somewhat disagree; 5 - Strongly disagree; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2012,SMOKEREP,,"OR34.1. Do you use smokeless tobacco, such as chew, snuff or snus, in situations where you can't smoke, or where you would prefer not to smoke ... (READ LIST)",1 - Often; 2 - Sometimes; 3 - Rarely; 4 - Never; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2012,SMOKE3MO,,OR37.2. Did you smoke any cigarettes in the past three months?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,SOCSMOKE,,"OR37.3. Do you smoke mainly when you are with other people, mainly when you are alone, or do you smoke as often with others as when you are alone?",1 - Smoke mainly with other people; 2 - Smoke mainly alone; 3 - Smoke as often with others as alone; 7a - Don't know/Not sure; 9a - Refused,
2012,SMFLAVOR2,,"OR37.4. In the last year, did you smoke any type of tobacco which had added flavors, such as berry, vanilla, chocolate, lime, candy, or other sweets?  Include cigarettes, cigars, pipe tobacco, hookah, roll your own, or any other form of smoked tobacco.  Do",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,SSROOM,,"OR39.1. This question refers to how much time you spend in places where there is smoke, whether it is at home, at work or anywhere else.  In a typical week, how many hours are you in the same room where others are smoking? (DO NOT READ)  1 = 1 hour or less",,
2012,roomcat3,,Recode of ssroom: How many hours per week spent in a room where people are smoking,0 - No hours; 1 - 1 hour or less; 2 - 2-5 hours; 3 - 6-30 hours; 4 - 31+  hours; 7a - Don't know/Not sure; 9a - Refused,
2012,SSLNGEXP,,"OR41.1. In a typical week, about how many hours would you say you are exposed to secondhand smoke at work? (DO NOT READ)  1 = One hour or less (DO NOT READ) 76 = 76 hours or more (DO NOT READ) 77 = Don't know/Not Sure (DO NOT READ) 78 = Not working (DO NOT",,
2012,SSINOUT,,"OR41.2. Are you exposed to secondhand smoke at work while you are indoors, outdoors, or both?",1 - Indoors; 2 - Outdoors; 3 - Both indoors and outdoors; 7a - Don't know/Not Sure; 9a - Refused,
2012,SSORWORK,,OR41.3. Do you work in Oregon?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,SSTYPBUS,,OR41.4. What type of business do you work in?,1 - Gave answer; 77a - Don't know/Not Sure; 99a - Refused,
2012,SSTYPBUSO,,OR41.4. What type of business do you work in? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINO,,OR41.5. Why do you think people are smoking indoors at your workplace?,1 - Gave answer; 2 - ; 3 - ; 4 - ; 5 - ; 6 - ; 7 - ; 8 - ; 9 - ; 10 - ; 11 - ; 12 - ; 13 - ; 14 - ; 15 - ; 16 - ; 17 - ; 18 - ; 19 - ; 20 - ; 21 - ; 22 - ; 23 - ; 24 - ; 25 - ; 26 - ; 27 - ; 28 - ; 29 - ; 30 - ; 31 - ; 32 - ; 33 - ; 34 - ; 35 - ; 36 - ; 37 - ; 38 - ; 39 - ; 40 - ; 41 - ; 42 - ; 43 - ; 44 - ; 45 - ; 46 - ; 47 - ; 48 - ; 49 - ; 50 - ; 51 - ; 52 - ; 53 - ; 54 - ; 55 - ; 56 - ; 57 - ; 58 - ; 59 - ; 60 - ; 61 - ; 62 - ; 63 - ; 64 - ; 65 - ; 66 - ; 67 - ; 68 - ; 69 - ; 70 - ; 71 - ; 72 - ; 73 - ; 74 - ; 75 - ; 76 - ; 77a - Don't know/Not Sure; 78 - ; 79 - ; 80 - ; 81 - ; 82 - ; 83 - ; 84 - ; 85 - ; 86 - ; 87 - ; 88 - ; 89 - ; 90 - ; 91 - ; 92 - ; 93 - ; 94 - ; 95 - ; 96 - ; 97 - ; 98 - ; 99a - Refused,
2012,SSSMKINOO_1,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_2,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_3,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_4,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_5,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_6,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_7,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_8,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_9,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,SSSMKINOO_10,,OR41.5. Why do you think people are smoking indoors at your workplace? (ENTER VERBATIM RESPONSE),,
2012,sslngex2,,Recode of sslngexp: How many hours per week exposed to secondhand smoke at work,0 - No hours; 1 - 1 hour or less; 2 - 2-5 hours; 3 - 6-30 hours; 4 - 31+  hours; 7a - Don't know/Not sure; 9a - Refused,
2012,COUPONGET,,"OR111.1. In the last 30 days, did you receive tobacco coupons or other discounts in the mail, over the Internet, or from any other source?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,COUPONUSE,,"OR111.2. In the last 30 days, did you buy any tobacco product using coupons, rebates, buy 1 get 1 free, or any other special promotions?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,HOOKAHEVER,,"OR112.1. The next question asks you about smoking tobacco in a hookah, also known as a water pipe. Have you ever smoked tobacco in a hookah in your entire life, even one or two puffs? (DO NOT READ)",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2012,HOOKAH30,,"OR112.2. During the past 30 days, on how many days did you smoke tobacco in a hookah? (RANGE IS 1 TO 30 DAYS) (DO NOT READ) 77 = Don't know / Not sure (DO NOT READ) 88 = None (DO NOT READ) 99 = Refused",,
2012,HOOKAHWHERE,,"OR112.3. What type of location were you in, the last time you smoked tobacco in a hookah? Were you in ... (READ LIST)","1 - A private location, like your home or a friend's home; 2 - A lounge with a hookah; or; 3 - Some other public place; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused",
2012,FPBRTHCX,,OR05.1. Are you or your [Q442]## doing anything currently to keep [Q443]## from getting pregnant?,"1 - YES; 2 - NO; 3 - NO PARTNER/NOT SEXUALLY ACTIVE; 4 - SAME SEX PARTNER; 7a - DON'T KNOW/NOT SURE; 9a - REFUSED; 10 - No, Hysterectomy",
2012,FPTYPC1X,,"OR05.2. What are you or your [Q442]## doing NOW to keep [Q443]## from getting pregnant? INTERVIEWER NOTE: If more than one partner, consider usual partner.","1 - Tubes tied (or female sterilization); 2 - Vasectomy (or male sterilization); 3 - Birth control pills, any kind; 4 - Male condoms; 5 - Female condoms; 6 - Contraceptive implant (for example, Implanon); 7 - Shots (for example, Depo-Provera); 8 - Contraceptive ring (for example, Nuvaring); 9 - Contraceptive patch (for example, Ortho Evra); 10 - Diaphragm, cervical cap, or sponge; 11 - Foam, jelly, or cream; 12 - IUD (for example, Mirena); 13 - Emergency contraceptive (morning after pill); 14 - Withdrawal (or pulling out); 15 - Other method; 16 - <none>; 17 - <none>; 18 - <none>; 19 - <none>; 20 - <none>; 21 - <none>; 22 - <none>; 23 - <none>; 24 - <none>; 25 - <none>; 26 - <none>; 27 - <none>; 28 - <none>; 29 - <none>; 30 - <none>; 31 - <none>; 32 - <none>; 33 - <none>; 34 - <none>; 35 - <none>; 36 - <none>; 37 - <none>; 38 - <none>; 39 - <none>; 40 - <none>; 41 - <none>; 42 - <none>; 43 - <none>; 44 - <none>; 45 - <none>; 46 - <none>; 47 - <none>; 48 - <none>; 49 - <none>; 50 - <none>; 51 - <none>; 52 - <none>; 53 - <none>; 54 - <none>; 55 - <none>; 56 - <none>; 57 - <none>; 58 - <none>; 59 - <none>; 60 - <none>; 61 - <none>; 62 - <none>; 63 - <none>; 64 - <none>; 65 - <none>; 66 - <none>; 67 - <none>; 68 - <none>; 69 - <none>; 70 - <none>; 71 - <none>; 72 - <none>; 73 - <none>; 74 - <none>; 75 - <none>; 76 - <none>; 77a - (DO NOT READ) Don't know/Not sure; 78 - <none>; 79 - <none>; 80 - <none>; 81 - <none>; 82 - <none>; 83 - <none>; 84 - <none>; 85 - <none>; 86 - <none>; 87 - <none>; 88 - Hysterectomy; 89 - <none>; 90 - <none>; 91 - <none>; 92 - <none>; 93 - <none>; 94 - <none>; 95 - <none>; 96 - <none>; 97 - <none>; 98 - <none>; 99a - (DO NOT READ) Refused",
